-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,211,190,190,190,190,190,190,190,190,190,190,190,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,191,191,190,190,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,190,191,191,191,191,191,190,191,-1,-1,-1,-1,-1,-1
-1,-1,-1,211,211,190,190,191,191,211,211,190,191,191,190,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,212,212,211,190,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,190,191,190,190,211,212,212,212,212,212,211,212,-1,-1,-1,-1,-1,-1
-1,-1,-1,211,212,190,190,190,191,191,191,191,191,212,191,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,211,211,211,211,212,-1,-1,-1,-1,190,191,190,190,190,191,190,211,212,211,211,212,211,190,191,211,212,211,212,-1,-1,-1,-1,-1,-1
-1,-1,-1,211,212,190,211,190,191,212,212,212,212,212,212,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,190,191,-1,-1,-1,-1,-1,-1,-1,211,212,211,211,211,212,211,211,212,-1,-1,190,191,190,191,211,212,211,212,-1,-1,-1,-1,-1,-1
-1,-1,-1,211,212,190,191,190,190,191,191,191,191,211,212,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,211,212,-1,-1,-1,-1,-1,-1,-1,211,211,211,211,190,191,-1,-1,-1,-1,-1,190,191,190,190,211,212,211,212,-1,-1,-1,-1,-1,-1
-1,-1,-1,211,212,190,191,190,190,191,212,212,212,191,212,191,191,190,191,190,191,191,191,191,191,191,211,212,-1,-1,-1,-1,-1,-1,-1,211,212,212,211,211,212,-1,-1,-1,-1,-1,190,191,211,211,211,212,211,212,-1,-1,-1,-1,-1,-1
-1,-1,-1,211,212,190,190,190,190,190,190,190,191,212,212,191,212,211,212,211,212,212,212,212,212,212,211,212,-1,-1,-1,-1,-1,-1,-1,190,211,212,211,211,212,-1,-1,-1,-1,-1,190,190,190,190,190,190,211,212,-1,-1,-1,-1,-1,-1
-1,-1,-1,211,212,190,211,211,211,211,211,211,212,212,190,191,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,190,191,-1,-1,-1,-1,-1,-1,-1,211,211,190,211,190,191,-1,-1,-1,-1,-1,211,211,211,211,211,211,211,212,-1,-1,-1,-1,-1,-1
